Id	N_Victimas	Fecha_Siniestro	Hora	Lugar_Del_Hecho	Tipo_De_Calle	Comuna	Pos_X	Pos_Y	Victima	Acusado	Rol	Sexo	Edad	Fecha_Fallecimiento	Semestre	Hora_Siniestro	Anio_Siniestro	Mes_Siniestro	Dia_Siniestro	Anio_Fallecimiento	Mes_Fallecimiento	Dia_Fallecimiento	Dia_Semana_Siniestro	Dia_Semana_Fallecimiento
2019-0048	1	07/06/2019	7:00	AVELLANEDA AV. 1548	AVENIDA	6	-58,45322169	-34,62038137	Moto	Cargas	CONDUCTOR	MASCULINO	32	07/06/2019	1	7	2019	6	7	2019	6	7	viernes	viernes
2019-0050	1	08/06/2019	23:35	SALGUERO, JERONIMO Y HONDURAS AV.	AVENIDA	14	-58,41829559	-34,59411677	Moto	Cargas	CONDUCTOR	MASCULINO	21	09/06/2019	1	23	2019	6	8	2019	6	9	sabado	domingo
2019-0055	1	20/06/2019	19:45	GUEVARA, TRINIDAD Y MADERO, EDUARDO AV.	AVENIDA	1	-58,36819005	-34,60283208	Moto	Pasajeros	CONDUCTOR	MASCULINO	47	21/06/2019	1	19	2019	6	20	2019	6	21	jueves	viernes
2019-0064	1	06/08/2019	3:15	BOYACA AV. Y AVELLANEDA AV,	AVENIDA	7	-58,4596221	-34,6224514	Moto	Auto	CONDUCTOR	MASCULINO	20	06/08/2019	2	3	2019	8	6	2019	8	6	martes	martes
2019-0068	1	14/08/2019	17:40	27 DE FEBRERO AV. 5600	AVENIDA	8	-58,42493829	-34,66256502	Moto	Moto	CONDUCTOR	MASCULINO	53	14/08/2019	2	17	2019	8	14	2019	8	14	miercoles	miercoles
2019-0069	1	17/08/2019	5:25	GARAY, JUAN DE AV. 2874	AVENIDA	4	-58,40489318	-34,62930162	Moto	Auto	CONDUCTOR	MASCULINO	43	17/08/2019	2	5	2019	8	17	2019	8	17	sabado	sabado
2019-0070	1	22/08/2019	12:30	SCALABRINI ORTIZ, RAUL AV. y GORRITI	AVENIDA	14	-58,4268668	-34,59217875	Moto	Bicicleta	CONDUCTOR	MASCULINO	25	22/08/2019	2	12	2019	8	22	2019	8	22	jueves	jueves
2019-0086	1	15/10/2019	14:10	CORRIENTES AV. 6700	AVENIDA	15	-58,45283186	-34,5884156	Moto	Pasajeros	CONDUCTOR	MASCULINO	29	15/10/2019	2	14	2019	10	15	2019	10	15	martes	martes
2019-0087	1	21/10/2019	21:00	ALVAREZ THOMAS AV. Y MENDOZA	AVENIDA	12	-58,47973681	-34,57418656	Moto	Moto	CONDUCTOR	MASCULINO	41	21/10/2019	2	21	2019	10	21	2019	10	21	lunes	lunes
2019-0100	1	05/12/2019	17:30	de los constituyentes av. 4300	AVENIDA	12	-58,49040794	-34,58368803	Moto	Auto	CONDUCTOR	MASCULINO	38	18/12/2019	2	17	2019	12	5	2019	12	18	jueves	miercoles
2019-0101	1	17/12/2019	4:20	MORENO, PERITO AV. Y TILCARA AV.	AVENIDA	4	-58,42102679	-34,64991178	Moto	Moto	CONDUCTOR	MASCULINO	25	17/12/2019	2	4	2019	12	17	2019	12	17	martes	martes
2019-0103	1	18/12/2019	12:01	PAZ, GRAL. AV. Y GRIVEO	AVENIDA	11	-58,52169422	-34,5947164	Moto	Moto	CONDUCTOR	MASCULINO	24	18/12/2019	2	12	2019	12	18	2019	12	18	miercoles	miercoles
2020-0002	1	05/01/2020	20:00	SARAZA Y VARELA AV.	AVENIDA	7	-58,45019436	-34,64646409	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	36	07/01/2020	1	20	2020	1	5	2020	1	7	domingo	martes
2020-0005	1	14/01/2020	6:00	24 DE NOVIEMBRE Y SAN JUAN AV.	AVENIDA	3	-58,41036975	-34,62477021	Moto	Pasajeros	CONDUCTOR	MASCULINO	25	10/02/2020	1	6	2020	1	14	2020	2	10	martes	lunes
2020-0006	1	20/01/2020	12:55	LAFUENTE AV. 2250	AVENIDA	8	-58,44925765	-34,65412546	Moto	Cargas	CONDUCTOR	MASCULINO	23	20/01/2020	1	12	2020	1	20	2020	1	20	lunes	lunes
2020-0008	1	30/01/2020	7:10	CORDOBA AV. Y JEAN JAURES	AVENIDA	2	-58,40662899	-34,59804521	Moto	Cargas	CONDUCTOR	MASCULINO	49	30/01/2020	1	7	2020	1	30	2020	1	30	jueves	jueves
2020-0010	1	08/02/2020	5:45	9 DE JULIO AV. Y SAN JUAN AV.	AVENIDA	1	-58,38099833	-34,62214953	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	42	08/02/2020	1	5	2020	2	8	2020	2	8	sabado	sabado
2020-0015	1	28/02/2020	14:30	BRASIL AV. Y PASEO COLON AV.	AVENIDA	1	-58,36797542	-34,62519403	Moto	Pasajeros	CONDUCTOR	MASCULINO	29	28/02/2020	1	14	2020	2	28	2020	2	28	viernes	viernes
2020-0018	1	09/03/2020	14:00	UDAONDO, GUILLERMO AV. 901	AVENIDA	13	-58,44903073	-34,54200276	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	31	09/03/2020	1	14	2020	3	9	2020	3	9	lunes	lunes
2020-0030	1	16/06/2020	15:00	SAN MARTIN AV. 1550	AVENIDA	6	-58,45158942	-34,6064658	Moto	Multiple	CONDUCTOR	MASCULINO	40	16/06/2020	1	15	2020	6	16	2020	6	16	martes	martes
2020-0031	1	30/06/2020	8:00	GARZON, EUGENIO, GRAL. AV. y LARRAYA	AVENIDA	9	-58,49344309	-34,65788529	Moto	Cargas	CONDUCTOR	MASCULINO	29	30/06/2020	1	8	2020	6	30	2020	6	30	martes	martes
2020-0032	1	10/07/2020	23:00	CORRIENTES AV. Y SERRANO	AVENIDA	15	-58,44259166	-34,59635137	Moto	Auto	CONDUCTOR	MASCULINO	21	10/07/2020	2	23	2020	7	10	2020	7	10	viernes	viernes
2020-0041	1	28/09/2020	1:45	CURAPALIGUE Y PERON, EVA AV.	AVENIDA	7	-58,4475047	-34,63491705	Moto	Pasajeros	CONDUCTOR	MASCULINO	34	28/09/2020	2	1	2020	9	28	2020	9	28	lunes	lunes
2020-0046	1	27/10/2020	21:00	NAZCA AV. Y CARRANZA, ADOLFO P.	AVENIDA	11	-58,4844016	-34,60776782	Moto	Moto	CONDUCTOR	MASCULINO	41	27/10/2020	2	21	2020	10	27	2020	10	27	martes	martes
2020-0048	1	29/10/2020	20:20	DORREGO AV. 614	AVENIDA	15	-58,4495878	-34,59322448	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	41	29/10/2020	2	20	2020	10	29	2020	10	29	jueves	jueves
2020-0051	1	05/11/2020	0:40	AVELLANEDA AV. Y MERCEDES	AVENIDA	10	-58,48493828	-34,62981124	Moto	Auto	CONDUCTOR	MASCULINO	49	05/11/2020	2	0	2020	11	5	2020	11	5	jueves	jueves
2020-0065	1	05/12/2020	16:00	PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.	AVENIDA	12	-58,49332664	-34,54836855	Moto	Auto	CONDUCTOR	MASCULINO	24	06/12/2020	2	16	2020	12	5	2020	12	6	sabado	domingo
2020-0068	1	12/12/2020	20:30	DEL LIBERTADOR AV. Y AUSTRIA	AVENIDA	2	-58,39731474	-34,58307887	Moto	Auto	CONDUCTOR	MASCULINO	71	20/12/2020	2	20	2020	12	12	2020	12	20	sabado	domingo
2020-0073	1	20/12/2020	7:40	27 DE FEBRERO AV. Y ESCALADA AV.	AVENIDA	8	-58,44451316	-34,68475866	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	56	20/12/2020	2	7	2020	12	20	2020	12	20	domingo	domingo
2020-0079	1	27/12/2020	4:15	PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA	AVENIDA	12	-58,49332664	-34,54836855	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	28	27/12/2020	2	4	2020	12	27	2020	12	27	domingo	domingo
2021-0007	1	18/01/2021	10:00	DE LOS CONSTITUYENTES AV. Y GIRIBONE	AVENIDA	15	-58,48744301	-34,58622275	Moto	Moto	CONDUCTOR	MASCULINO	84	26/01/2021	1	10	2021	1	18	2021	1	26	lunes	martes
2021-0009	1	23/01/2021	5:30	PAYSANDU Y GAONA	AVENIDA	6	-58,45351111	-34,61134937	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	31	23/01/2021	1	5	2021	1	23	2021	1	23	sabado	sabado
2021-0010	1	23/01/2021	8:00	PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.	AVENIDA	12	-58,5007381	-34,5497951	Moto	Auto	CONDUCTOR	MASCULINO	28	23/01/2021	1	8	2021	1	23	2021	1	23	sabado	sabado
2021-0013	1	31/01/2021	6:10	FALCON, RAMON L., CNEL. Y OLIVERA AV.	AVENIDA	10	-58,48727942	-34,63652467	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	41	31/01/2021	1	6	2021	1	31	2021	1	31	domingo	domingo
2021-0015	1	06/02/2021	3:05	SAN MARTIN AV. Y TINOGASTA	AVENIDA	15	-58,49018543	-34,5972499	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	26	06/02/2021	1	3	2021	2	6	2021	2	6	sabado	sabado
2021-0017	1	17/02/2021	4:10	SALTA Y CASEROS AV.	AVENIDA	1	-58,38262614	-34,63168269	Moto	Pasajeros	CONDUCTOR	MASCULINO	33	17/02/2021	1	4	2021	2	17	2021	2	17	miercoles	miercoles
2021-0019	1	21/02/2021	1:20	TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.	AVENIDA	12	-58,49659234	-34,56353635	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	30	21/02/2021	1	1	2021	2	21	2021	2	21	domingo	domingo
2021-0025	1	11/03/2021	3:45	PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL	AVENIDA	8	-58,48695354	-34,68795245	Moto	Otro	CONDUCTOR	MASCULINO	37	11/03/2021	1	3	2021	3	11	2021	3	11	jueves	jueves
2021-0035	1	03/05/2021	9:20	JANER, ANA MARIA Y LAFUENTE AV.	AVENIDA	8	-58,44642231	-34,65679806	Moto	Cargas	CONDUCTOR	MASCULINO	24	03/05/2021	1	9	2021	5	3	2021	5	3	lunes	lunes
2021-0036	1	09/05/2021	6:00	PAZ, GRAL. AV. Y MOSCONI GENERAL AV.	AVENIDA	11	-58,52340614	-34,59798754	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	36	09/05/2021	1	6	2021	5	9	2021	5	9	domingo	domingo
2021-0040	1	20/05/2021	5:50	PAZ, GRAL. AV. Y DEL LIBERTADOR AV.	AVENIDA	13	-58,46743471	-34,53476874	Moto	Auto	CONDUCTOR	MASCULINO	27	20/05/2021	1	5	2021	5	20	2021	5	20	jueves	jueves
2021-0047	1	02/06/2021	16:00	VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.	AVENIDA	4	-58,42190745	-34,65633192	Moto	Auto	CONDUCTOR	MASCULINO	59	02/06/2021	1	16	2021	6	2	2021	6	2	miercoles	miercoles
2021-0050	1	10/06/2021	13:30	DEL LIBERTADOR AV. 5958	AVENIDA	13	-58,44751621	-34,55719892	Moto	Pasajeros	CONDUCTOR	MASCULINO	56	10/06/2021	1	13	2021	6	10	2021	6	10	jueves	jueves
2021-0068	1	15/08/2021	6:10	BEIRO, FRANCISCO AV. 5071	AVENIDA	11	-58,52161176	-34,61164474	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	39	15/08/2021	2	6	2021	8	15	2021	8	15	domingo	domingo
2021-0070	1	28/08/2021	8:30	CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.	AVENIDA	8	-58,43960781	-34,65470804	Moto	Cargas	CONDUCTOR	MASCULINO	31	28/08/2021	2	8	2021	8	28	2021	8	28	sabado	sabado
2021-0074	1	20/09/2021	15:00	PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.	AVENIDA	12	-58,5007381	-34,5497951	Moto	Multiple	CONDUCTOR	MASCULINO	55	20/09/2021	2	15	2021	9	20	2021	9	20	lunes	lunes
2021-0076	1	16/10/2021	6:15	MORENO, PERITO AV. 2152	AVENIDA	7	-58,43980799	-34,65094083	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	31	16/10/2021	2	6	2021	10	16	2021	10	16	sabado	sabado
2021-0078	1	23/10/2021	6:35	INDEPENDENCIA AV. Y LA PLATA AV.	AVENIDA	6	-58,42779702	-34,62207347	Moto	Pasajeros	CONDUCTOR	MASCULINO	22	23/10/2021	2	6	2021	10	23	2021	10	23	sabado	sabado
2021-0080	1	28/10/2021	16:16	ARENALES Y 9 DE JULIO AV.	AVENIDA	1	-58,38277479	-34,5943016	Moto	Auto	CONDUCTOR	MASCULINO	32	28/10/2021	2	16	2021	10	28	2021	10	28	jueves	jueves
2021-0083	1	09/11/2021	0:35	CABILDO AV. Y OLAZABAL	AVENIDA	13	-58,45829717	-34,56015762	Moto	Auto	CONDUCTOR	MASCULINO	30	09/11/2021	2	0	2021	11	9	2021	11	9	martes	martes
2021-0085	1	20/11/2021	18:30	PAZ, GRAL. AV. Y EZEIZA	AVENIDA	12	-58,51271409	-34,57786555	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	49	20/11/2021	2	18	2021	11	20	2021	11	20	sabado	sabado
2021-0089	1	02/12/2021	1:10	AV. GAONA 3655	AVENIDA	11	-58,47633683	-34,62140594	Moto	Auto	CONDUCTOR	MASCULINO	41	11/12/2021	2	1	2021	12	2	2021	12	11	jueves	sabado
2021-0095	1	30/12/2021	0:43	AV. GAONA Y TERRADA	AVENIDA	11	-58,47293407	-34,61984745	Moto	Cargas	CONDUCTOR	MASCULINO	27	02/01/2022	2	0	2021	12	30	2022	1	2	jueves	domingo
2016-0054	1	23/04/2016	21:00	AU LUIS DELLEPIANE Y AV GRAL PAZ	AUTOPISTA	8	-58,48695354	-34,68795245	Moto	Moto	CONDUCTOR	MASCULINO	30	25/04/2016	1	21	2016	4	23	2016	4	25	sabado	lunes
2016-0073	1	11/06/2016	15:00	MAGARIÑOS CERVANTES 3900	CALLE	10	-58,49021952	-34,62025108	Moto	Cargas	CONDUCTOR	MASCULINO	23	11/06/2016	1	15	2016	6	11	2016	6	11	sabado	sabado
2016-0087	1	02/07/2016	0:10	AUTOPISTA 1 SUR PTE ARTURO FRONDIZI Y AV CASEROS	AUTOPISTA	1	-58,37864583	-34,62907067	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	23	03/07/2016	2	0	2016	7	2	2016	7	3	sabado	domingo
2016-0096	1	25/07/2016	7:00	AUTOPISTA DELLEPIANE LUIS TTE. GRAL. KM. 2,3	AUTOPISTA	8	-58,4743319300739	-34,6668495005197	Moto	Cargas	CONDUCTOR	MASCULINO	42	25/07/2016	2	7	2016	7	25	2016	7	25	lunes	lunes
2016-0107	1	20/08/2016	8:22	AUTOPISTA 9 DE JULIO SUR ALT AV MENDOZA	AUTOPISTA	4	-58,37157668	-34,65429986	Moto	Auto	CONDUCTOR	MASCULINO	21	20/08/2016	2	8	2016	8	20	2016	8	20	sabado	sabado
2016-0111	1	25/08/2016	9:30	AUTOPISTA LEOPOLDO LUGONES Y LA PAMPA	AUTOPISTA	15	-58,47461905	-34,57663634	Moto	Cargas	CONDUCTOR	MASCULINO	27	25/08/2016	2	9	2016	8	25	2016	8	25	jueves	jueves
2016-0112	1	27/08/2016	4:40	AUTOPISTA 25 DE MAYO AUTOPISTA 1 SUR ARTURO FRONDIZI	AUTOPISTA	1	-58,38268809	-34,62282019	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	24	27/08/2016	2	4	2016	8	27	2016	8	27	sabado	sabado
2016-0125	1	17/09/2016	12:14	AUTOPISTA PERITO MORENO Y AV JUAN B ALBERDI	AUTOPISTA	10	-58,49020869	-34,64243791	Moto	Moto	CONDUCTOR	MASCULINO	30	17/09/2016	2	12	2016	9	17	2016	9	17	sabado	sabado
2016-0130	1	04/10/2016	12:30	AUTOPISTA 9 DE JULIO SUR Y AV BRASIL	AUTOPISTA	1	-58,37910942	-34,62764717	Moto	Cargas	CONDUCTOR	MASCULINO	29	04/10/2016	2	12	2016	10	4	2016	10	4	martes	martes
2017-0008	1	16/01/2017	0:40	JOSE A CABRERA Y BONPLAND	CALLE	14	-58,43917004	-34,58494351	Moto	Pasajeros	CONDUCTOR	MASCULINO	29	16/01/2017	1	0	2017	1	16	2017	1	16	lunes	lunes
2017-0009	1	16/01/2017	13:56	AU 25 DE MAYO Y AV. BOEDO	AUTOPISTA	5	-58,41595919	-34,62743346	Moto	Cargas	CONDUCTOR	MASCULINO	36	16/01/2017	1	13	2017	1	16	2017	1	16	lunes	lunes
2017-0012	1	24/01/2017	14:00	TRAFUL Y DIOGENES TABORDA	CALLE	4	-58,40969005	-34,6505529	Moto	Cargas	CONDUCTOR	MASCULINO	30	24/01/2017	1	14	2017	1	24	2017	1	24	martes	martes
2017-0016	1	03/02/2017	5:12	AU 25 DE MAYO, KILOMETRO 8.3, SENTIDO HACIA PROVINCIA DE BUENOS AIRES, C.A.B.A.	AUTOPISTA	1	-58,38099494	-34,62288231	Moto	Cargas	CONDUCTOR	MASCULINO	27	04/02/2017	1	5	2017	2	3	2017	2	4	viernes	sabado
2017-0021	1	18/02/2017	5:30	SARMIENTO Y LIBERTAD	CALLE	1	-58,38362373	-34,60509972	Moto	Pasajeros	CONDUCTOR	MASCULINO	43	18/02/2017	1	5	2017	2	18	2017	2	18	sabado	sabado
2017-0041	1	03/04/2017	23:15	BALDOMERO FERNANDEZ MORENO 2186	CALLE	7	-58,45485084	-34,63531854	Moto	Auto	CONDUCTOR	MASCULINO	17	03/04/2017	1	23	2017	4	3	2017	4	3	lunes	lunes
2017-0045	1	14/04/2017	6:15	NOGOYA 5940	CALLE	10	-58,52449285	-34,62454175	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	21	14/04/2017	1	6	2017	4	14	2017	4	14	viernes	viernes
2017-0053	1	05/05/2017	20:16	VIEYTES Y VILLARINO	CALLE	4	-58,37547846	-34,65326075	Moto	Cargas	CONDUCTOR	MASCULINO	28	05/05/2017	1	20	2017	5	5	2017	5	5	viernes	viernes
2017-0079	1	19/06/2017	16:26	MEXICO Y DEAN FUNES	CALLE	3	-58,40657493	-34,61781124	Moto	Cargas	CONDUCTOR	MASCULINO	33	19/06/2017	1	16	2017	6	19	2017	6	19	lunes	lunes
2017-0120	1	02/10/2017	15:55	AU DELLEPIANE Y AV. ESCALADA	AUTOPISTA	9	-58,47297505	-34,66245085	Moto	Cargas	CONDUCTOR	MASCULINO	20	02/10/2017	2	15	2017	10	2	2017	10	2	lunes	lunes
2017-0124	1	12/10/2017	14:40	JUAN RAMIREZ DE VELAZCO 1211	CALLE	15	-58,44254033	-34,59185043	Moto	Pasajeros	CONDUCTOR	MASCULINO	51	12/10/2017	2	14	2017	10	12	2017	10	12	jueves	jueves
2017-0129	1	26/10/2017	19:15	AU PERITO MORENO Y AU 25 DE MAYO	AUTOPISTA	9	-58,47155277	-34,64925746	Moto	Pasajeros	CONDUCTOR	MASCULINO	57	26/10/2017	2	19	2017	10	26	2017	10	26	jueves	jueves
2017-0145	1	26/11/2017	17:05	MAZA Y DON BOSCO	CALLE	5	-58,41677733	-34,61223119	Moto	Auto	CONDUCTOR	MASCULINO	58	26/11/2017	2	17	2017	11	26	2017	11	26	domingo	domingo
2018-0010	1	18/01/2018	5:10	Cervantes y Belaustegui, Luis, Dr.	CALLE	10	-58,49807953	-34,63038658	Moto	Cargas	CONDUCTOR	MASCULINO	40	18/01/2018	1	5	2018	1	18	2018	1	18	jueves	jueves
2018-0012	1	26/01/2018	13:30	Oliden y Chilavert, Martiniano, Coronel	CALLE	8	-58,46912006	-34,68049201	Moto	Pasajeros	CONDUCTOR	MASCULINO	20	26/01/2018	1	13	2018	1	26	2018	1	26	viernes	viernes
2018-0018	1	17/02/2018	7:15	Isabel La Catolica y Salvadores, Cnel.	CALLE	4	-58,37207554	-34,64543658	Moto	Cargas	CONDUCTOR	MASCULINO	26	17/02/2018	1	7	2018	2	17	2018	2	17	sabado	sabado
2018-0020	1	19/02/2018	22:00	Fernandez de la Cruz Subida AU Héctor J. Cámpora	AUTOPISTA	8	-58,45012957	-34,66518343	Moto	Cargas	CONDUCTOR	MASCULINO	26	19/02/2018	1	22	2018	2	19	2018	2	19	lunes	lunes
2018-0023	1	24/02/2018	6:00	Barco Centenera Del y Rosario	CALLE	6	-58,44110156	-34,62082399	Moto	Auto	CONDUCTOR	MASCULINO	28	24/02/2018	1	6	2018	2	24	2018	2	24	sabado	sabado
2018-0053	1	20/05/2018	2:30	San Luis y Aguero	CALLE	3	-58,4105928	-34,5993918	Moto	Auto	CONDUCTOR	MASCULINO	43	20/05/2018	1	2	2018	5	20	2018	5	20	domingo	domingo
2018-0057	1	03/06/2018	3:30	Combate De Los Pozos y Humberto 1°	CALLE	3	-58,39311376	-34,62163006	Moto	Pasajeros	CONDUCTOR	MASCULINO	33	04/06/2018	1	3	2018	6	3	2018	6	4	domingo	lunes
2018-0061	1	10/06/2018	11:15	Estados Unidos y Pichincha	CALLE	3	-58,39883882	-34,61964833	Moto	Moto	CONDUCTOR	MASCULINO	51	10/06/2018	1	11	2018	6	10	2018	6	10	domingo	domingo
2018-0065	1	26/06/2018	17:30	Pellegrini, Carlos y Juncal	CALLE	1	-58,38161909	-34,59283447	Moto	Cargas	CONDUCTOR	MASCULINO	35	26/06/2018	1	17	2018	6	26	2018	6	26	martes	martes
2018-0070	1	07/07/2018	15:45	Estados Unidos y Urquiza, Gral.	CALLE	3	-58,40917826	-34,62126274	Moto	Pasajeros	CONDUCTOR	MASCULINO	33	07/07/2018	2	15	2018	7	7	2018	7	7	sabado	sabado
2018-0072	1	11/07/2018	13:15	AU Dellepiane kilometro 0.0, altura calle Montiel, sentido hacia el Centro Porteño	AUTOPISTA	8	-58,48267426	-34,68454456	Moto	Cargas	CONDUCTOR	MASCULINO	27	13/07/2018	2	13	2018	7	11	2018	7	13	miercoles	viernes
2018-0094	1	23/08/2018	5:35	Salguero, Jeronimo y Beruti	CALLE	14	-58,4116902	-34,5857988	Moto	Pasajeros	CONDUCTOR	MASCULINO	32	23/08/2018	2	5	2018	8	23	2018	8	23	jueves	jueves
2018-0102	1	21/09/2018	0:30	FAMATINA Y DIOGENES TABORDA	CALLE	4	-58,41083404	-34,64640709	Moto	Auto	CONDUCTOR	MASCULINO	20	21/09/2018	2	0	2018	9	21	2018	9	21	viernes	viernes
2018-0104	1	01/10/2018	8:58	AU Frondizi 9 de Julio Sur y Av. Suarez	AUTOPISTA	4	-58,37709334	-34,64035082	Moto	Moto	CONDUCTOR	MASCULINO	22	01/10/2018	2	8	2018	10	1	2018	10	1	lunes	lunes
2018-0111	1	19/10/2018	12:13	AU Perito Moreno y Av. Eva Perón SENTIDO CENTRO	AUTOPISTA	9	-58,46958442	-34,64949724	Moto	Cargas	CONDUCTOR	MASCULINO	28	19/10/2018	2	12	2018	10	19	2018	10	19	viernes	viernes
2018-0113	1	25/10/2018	11:00	Artigas, Jose Gervasio, Gral. y Tres Arroyos	CALLE	11	-58,47152163	-34,61474911	Moto	Cargas	CONDUCTOR	MASCULINO	20	25/10/2018	2	11	2018	10	25	2018	10	25	jueves	jueves
2019-0007	1	26/01/2019	19:34	MITRE, BARTOLOME Y YATAY	CALLE	5	-58,42891604	-34,6107166	Moto	Auto	CONDUCTOR	MASCULINO	35	26/01/2019	1	19	2019	1	26	2019	1	26	sabado	sabado
2019-0014	1	20/02/2019	17:30	LAMARCA, EMILIO 5402	CALLE	11	-58,51664939	-34,58657938	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	69	20/02/2019	1	17	2019	2	20	2019	2	20	miercoles	miercoles
2019-0016	1	24/02/2019	2:00	CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.	CALLE	4	-58,38313603	-34,63356284	Moto	Pasajeros	CONDUCTOR	MASCULINO	40	24/02/2019	1	2	2019	2	24	2019	2	24	domingo	domingo
2019-0030	1	09/04/2019	16:00	ALVAREZ, DONATO, TTE. GRAL. Y YERBAL	CALLE	7	-58,45457546	-34,62447891	Moto	Cargas	CONDUCTOR	MASCULINO	25	09/04/2019	1	16	2019	4	9	2019	4	9	martes	martes
2019-0033	1	18/04/2019	1:00	AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.	AUTOPISTA	1	-58,36607137	-34,62150748	Moto	Sd	CONDUCTOR	MASCULINO	25	18/04/2019	1	1	2019	4	18	2019	4	18	jueves	jueves
2019-0036	1	26/04/2019	22:46	RIGLOS Y FORMOSA	CALLE	6	-58,4368044	-34,62147504	Moto	Auto	CONDUCTOR	MASCULINO	34	02/05/2019	1	22	2019	4	26	2019	5	2	viernes	jueves
2019-0040	1	09/05/2019	12:45	PUAN Y SANTANDER	CALLE	7	-58,4426358	-34,63679732	Moto	Sd	CONDUCTOR	MASCULINO	44	15/05/2019	1	12	2019	5	9	2019	5	15	jueves	miercoles
2019-0051	1	11/06/2019	10:00	FILIBERTO, JUAN DE DIOS Y OLAVARRIA	CALLE	4	-58,36376488	-34,63832093	Moto	Auto	CONDUCTOR	MASCULINO	41	11/06/2019	1	10	2019	6	11	2019	6	11	martes	martes
2019-0054	1	20/06/2019	3:00	GANDARA 2976	CALLE	15	-58,48222035	-34,58428769	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	21	20/06/2019	1	3	2019	6	20	2019	6	20	jueves	jueves
2019-0058	1	10/07/2019	9:20	AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN	AUTOPISTA	10	-58,50622631	-34,63627822	Moto	Pasajeros	CONDUCTOR	MASCULINO	39	10/07/2019	2	9	2019	7	10	2019	7	10	miercoles	miercoles
2019-0059	1	13/07/2019	22:35	15 DE NOVIEMBRE DE 1889 Y SANTIAGO DEL ESTERO	CALLE	1	-58,3841088	-34,63099197	Moto	Pasajeros	CONDUCTOR	MASCULINO	30	13/07/2019	2	22	2019	7	13	2019	7	13	sabado	sabado
2019-0067	1	14/08/2019	15:00	CASTRO, EMILIO 4706	CALLE	10	-58,49101637	-34,64276621	Moto	Cargas	CONDUCTOR	MASCULINO	35	14/08/2019	2	15	2019	8	14	2019	8	14	miercoles	miercoles
2019-0074	1	29/08/2019	9:00	LUGONES, LEOPOLDO AV. Y PAZ, GRAL. AV.	AUTOPISTA	13	-58,46514781	-34,53465378	Moto	Cargas	CONDUCTOR	MASCULINO	35	29/08/2019	2	9	2019	8	29	2019	8	29	jueves	jueves
2019-0075	1	30/08/2019	23:20	SAN ANTONIO Y LUJAN	CALLE	4	-58,37571078	-34,65584079	Moto	Pasajeros	CONDUCTOR	MASCULINO	31	30/08/2019	2	23	2019	8	30	2019	8	30	viernes	viernes
2019-0079	1	17/09/2019	5:30	AGRELO Y COLOMBRES	CALLE	5	-58,41822901	-34,61866836	Moto	Pasajeros	CONDUCTOR	MASCULINO	57	17/09/2019	2	5	2019	9	17	2019	9	17	martes	martes
2019-0095	1	20/11/2019	15:30	AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.	AUTOPISTA	1	-58,37864583	-34,62907067	Moto	Cargas	CONDUCTOR	MASCULINO	42	20/11/2019	2	15	2019	11	20	2019	11	20	miercoles	miercoles
2019-0102	1	17/12/2019	14:30	IBARROLA Y GORDILLO, TIMOTEO	CALLE	9	-58,52219407	-34,64143926	Moto	Auto	CONDUCTOR	MASCULINO	18	18/12/2019	2	14	2019	12	17	2019	12	18	martes	miercoles
2020-0011	1	12/02/2020	11:29	COLOMBRES 466	CALLE	5	-58,41803309	-34,61823178	Moto	Cargas	CONDUCTOR	MASCULINO	31	12/02/2020	1	11	2020	2	12	2020	2	12	miercoles	miercoles
