Id,N_Victimas,Fecha_Siniestro,Hora,Lugar_Del_Hecho,Tipo_De_Calle,Comuna,Pos_X,Pos_Y,Victima,Acusado,Barrios,Rol,Sexo,Edad,Fecha_Fallecimiento,Semestre,Hora_Siniestro,Anio_Siniestro,Mes_Siniestro,Dia_Siniestro,Anio_Fallecimiento,Mes_Fallecimiento,Dia_Fallecimiento,Dia_Semana_Siniestro,Dia_Semana_Fallecimiento
2016-0001,1,2016-01-01,04:00:00,AV PIEDRA BUENA Y AV FERNANDEZ DE LA CRUZ,AVENIDA,8,-58.47533969,-34.68757022,Moto,Auto,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,19,2016-01-01,1,4,2016,1,1,2016,1,1,viernes,viernes
2016-0002,1,2016-01-02,01:15:00,AV GRAL PAZ  Y AV DE LOS CORRALES,AVENIDA,9,-58.50877521,-34.66977709,Auto,Pasajeros,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,70,2016-01-02,1,1,2016,1,2,2016,1,2,sÃ¡bado,sÃ¡bado
2016-0003,1,2016-01-03,07:00:00,AV ENTRE RIOS 2034,AVENIDA,1,-58.39040293,-34.63189362,Moto,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,30,2016-01-03,1,7,2016,1,3,2016,1,3,domingo,domingo
2016-0004,1,2016-01-10,00:00:00,AV LARRAZABAL Y GRAL VILLEGAS CONRADO,AVENIDA,8,-58.46503904,-34.68092974,Moto,Sd,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,18,2016-01-10,1,0,2016,1,10,2016,1,10,domingo,domingo
2016-0005,1,2016-01-21,05:20:00,AV SAN JUAN Y PRESIDENTE LUIS SAENZ PEÑA ,AVENIDA,1,-58.38718297,-34.6224663,Moto,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,29,2016-02-01,1,5,2016,1,21,2016,2,1,jueves,lunes
2016-0008,1,2016-01-24,18:30:00,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,-58.44451316,-34.68475866,Moto,Objeto Fijo,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,30,2016-01-24,1,18,2016,1,24,2016,1,24,domingo,domingo
2016-0009,1,2016-01-24,19:10:00,NOGOYA Y JOAQUIN V. GONZALES,CALLE,11,-58.50095869,-34.6082544,Moto,Auto,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",PASAJERO_ACOMPAÑANTE,MASCULINO,29,2016-01-26,1,19,2016,1,24,2016,1,26,domingo,martes
2016-0010,1,2016-01-29,15:20:00,AV GENERAL PAZ Y AV DE LOS CORRALES,AVENIDA,9,-58.50877521,-34.66977709,Moto,Auto,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,18,2016-01-29,1,15,2016,1,29,2016,1,29,viernes,viernes
2016-0012,1,2016-02-08,01:20:00,AV BELGRANO Y BERNARDO DE IRIGOYEN,AVENIDA,1,-58.38048577,-34.61303893,Moto,Cargas,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,22,2016-02-08,1,1,2016,2,8,2016,2,8,lunes,lunes
2016-0013,1,2016-02-10,11:30:00,AV ENTRE RIOS 1366,AVENIDA,1,-58.39114932,-34.62477387,Peaton,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,16,2016-02-10,1,11,2016,2,10,2016,2,10,miÃ©rcoles,miÃ©rcoles
2016-0015,1,2016-02-14,05:14:00,AV SCALABRINI ORTIZ Y VERA,AVENIDA,15,-58.4376002,-34.59912758,Peaton,Auto,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PEATON,FEMENINO,16,2016-02-14,1,5,2016,2,14,2016,2,14,domingo,domingo
2016-0016,1,2016-02-14,22:00:00,AV REGIMIENTO DE PATRICIOS Y QUINQUELA MARTIN BENITO,AVENIDA,4,-58.36882665,-34.64291993,Moto,Auto,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PASAJERO_ACOMPAÑANTE,FEMENINO,19,2016-02-14,1,22,2016,2,14,2016,2,14,domingo,domingo
2016-0017,1,2016-02-15,16:54:00,MARIANO ACOSTA Y ANA MARIA JANER,AVENIDA,8,-58.44989671,-34.65970435,Peaton,Moto,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PEATON,MASCULINO,59,2016-02-16,1,16,2016,2,15,2016,2,16,lunes,martes
2016-0019,1,2016-02-17,09:30:00,LISANDRO DE LA TORRE Y SEVERO GARCIA GRANDE DE ZEQUEIRA ,CALLE,9,-58.50990884,-34.65468721,Peaton,Pasajeros,"['Liniers', 'Mataderos', 'Parque Avellaneda']",PEATON,FEMENINO,65,2016-02-17,1,9,2016,2,17,2016,2,17,miÃ©rcoles,miÃ©rcoles
2016-0020,1,2016-02-17,16:00:00,SUIPACHA 156,CALLE,1,-58.37952223,-34.60653282,Peaton,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,59,2016-03-02,1,16,2016,2,17,2016,3,2,miÃ©rcoles,miÃ©rcoles
2016-0021,1,2016-02-17,23:35:00,AV DIRECTORIO Y CURAPALIGUE,AVENIDA,7,-58.45157703,-34.63063795,Auto,Auto,"['Flores', 'Parque Chacabuco']",CONDUCTOR,MASCULINO,34,2016-02-17,1,23,2016,2,17,2016,2,17,miÃ©rcoles,miÃ©rcoles
2016-0022,1,2016-02-21,06:00:00,AV 9 DE JULIO Y ADOLFO ALSINA,AVENIDA,1,-58.38144696,-34.61079875,Moto,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PASAJERO_ACOMPAÑANTE,MASCULINO,41,2016-02-21,1,6,2016,2,21,2016,2,21,domingo,domingo
2016-0025,1,2016-02-28,04:50:00,AV GRAL PAZ Y AV 27 DE FEBRERO,AVENIDA,8,-58.46244952,-34.70524971,Auto,Auto,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PASAJERO_ACOMPAÑANTE,MASCULINO,34,2016-02-28,1,4,2016,2,28,2016,2,28,domingo,domingo
2016-0026,1,2016-02-28,07:30:00,HOLMBERG Y VEDIA,CALLE,12,-58.49216191,-34.54738649,Auto,Objeto Fijo,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",CONDUCTOR,MASCULINO,30,2016-03-04,1,7,2016,2,28,2016,3,4,domingo,viernes
2016-0027,1,2016-02-28,09:35:00,CURAPALIGUE Y AVELINO DIAZ,AVENIDA,7,-58.44497874,-34.63852623,Auto,Auto,"['Flores', 'Parque Chacabuco']",PASAJERO_ACOMPAÑANTE,MASCULINO,34,2016-02-28,1,9,2016,2,28,2016,2,28,domingo,domingo
2016-0028,1,2016-03-02,10:00:00,VIAMONTE Y AV 9 DE JULIO,AVENIDA,1,-58.38199706,-34.60028648,Peaton,Cargas,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,50,2016-03-02,1,10,2016,3,2,2016,3,2,miÃ©rcoles,miÃ©rcoles
2016-0029,1,2016-03-04,17:30:00,AV CABILDO Y DEHEZA,AVENIDA,12,-58.47378664,-34.54153077,Peaton,Pasajeros,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",PEATON,MASCULINO,38,2016-03-04,1,17,2016,3,4,2016,3,4,viernes,viernes
2016-0031,1,2016-03-08,12:30:00,AV GRAL PAZ Y AV CNEL ROCA,AVENIDA,8,-58.47064556,-34.69843756,Moto,Pasajeros,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,21,2016-03-08,1,12,2016,3,8,2016,3,8,martes,martes
2016-0034,1,2016-03-12,12:30:00,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,4,-58.40623949,-34.65076549,Peaton,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,MASCULINO,52,2016-03-12,1,12,2016,3,12,2016,3,12,sÃ¡bado,sÃ¡bado
2016-0035,1,2016-03-13,06:00:00,AV CORRIENTES Y AV CALLAO,AVENIDA,3,-58.39228965,-34.60443527,Moto,Pasajeros,"['Balvanera', 'San Cristóbal']",CONDUCTOR,MASCULINO,34,2016-03-13,1,6,2016,3,13,2016,3,13,domingo,domingo
2016-0036,1,2016-03-14,00:15:00,HERRERA Y ARISTOBULO DEL VALLE,CALLE,4,-58.37813396,-34.63668504,Moto,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PASAJERO_ACOMPAÑANTE,MASCULINO,36,2016-03-14,1,0,2016,3,14,2016,3,14,lunes,lunes
2016-0037,1,2016-03-19,11:00:00,AV. EVA PERON Y QUIRNO,AVENIDA,7,-58.46275892,-34.64358293,Moto,Moto,"['Flores', 'Parque Chacabuco']",CONDUCTOR,MASCULINO,20,2016-03-19,1,11,2016,3,19,2016,3,19,sÃ¡bado,sÃ¡bado
2016-0038,1,2016-03-21,08:06:00,AV GRAL PAZ COLECTORA Y ZUVIRIA,AVENIDA,8,-58.49683458,-34.67892743,Peaton,Pasajeros,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PEATON,MASCULINO,29,2016-03-21,1,8,2016,3,21,2016,3,21,lunes,lunes
2016-0039,1,2016-03-23,01:50:00,BARTOLOME MITRE Y AV PUEYRREDON,AVENIDA,3,-58.40603217,-34.6088396,Moto,Pasajeros,"['Balvanera', 'San Cristóbal']",CONDUCTOR,MASCULINO,20,2016-03-23,1,1,2016,3,23,2016,3,23,miÃ©rcoles,miÃ©rcoles
2016-0041,2,2016-03-29,11:00:00,AV DIRECTORIO Y RIVERA INDARTE,AVENIDA,7,-58.4607655,-34.63350444,Moto,Cargas,"['Flores', 'Parque Chacabuco']",CONDUCTOR,MASCULINO,54,2016-03-29,1,11,2016,3,29,2016,3,29,martes,martes
2016-0041,2,2016-03-29,11:00:00,AV DIRECTORIO Y RIVERA INDARTE,AVENIDA,7,-58.4607655,-34.63350444,Moto,Cargas,"['Flores', 'Parque Chacabuco']",PASAJERO_ACOMPAÑANTE,MASCULINO,42,2016-03-30,1,11,2016,3,29,2016,3,30,martes,miÃ©rcoles
2016-0043,1,2016-03-30,18:15:00,DELLEPIANE LUIS TTE GRAL COLECTORA Y MURGUIONDO,AVENIDA,8,-58.47832463,-34.67494416,Peaton,Cargas,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PEATON,FEMENINO,56,2016-03-30,1,18,2016,3,30,2016,3,30,miÃ©rcoles,miÃ©rcoles
2016-0044,1,2016-03-31,19:40:00,AV JOSE MARIA MORENO Y BALBASTRO,AVENIDA,7,-58.43213235,-34.63693953,Moto,Multiple,"['Flores', 'Parque Chacabuco']",CONDUCTOR,MASCULINO,24,2016-03-31,1,19,2016,3,31,2016,3,31,jueves,jueves
2016-0045,1,2016-04-11,10:25:00,AV GRAL PAZ Y AV DEL LIBERTADOR,AVENIDA,13,-58.46743471,-34.53476874,Moto,Sd,"['Núñez', 'Belgrano', 'Colegiales']",CONDUCTOR,MASCULINO,42,2016-04-11,1,10,2016,4,11,2016,4,11,lunes,lunes
2016-0047,1,2016-04-15,05:30:00,LIMA 1483,CALLE,1,-58.38247061,-34.62571878,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,41,2016-04-15,1,5,2016,4,15,2016,4,15,viernes,viernes
2016-0048,1,2016-04-15,17:40:00,AV. CORRIENTES Y AV. DORREGO,AVENIDA,15,-58.44759966,-34.5917024,Peaton,Pasajeros,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PEATON,FEMENINO,42,2016-04-15,1,17,2016,4,15,2016,4,15,viernes,viernes
2016-0049,1,2016-04-17,00:00:00,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 0,700",AUTOPISTA,4,-58.37714647568196,-34.63657525428238,Sd,Sd,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",SD,SD,42,2016-04-17,1,0,2016,4,17,2016,4,17,domingo,domingo
2016-0050,1,2016-04-19,09:50:00,TIMOTEO GORDILLO Y AV FERNANDEZ DE LA CRUZ,AVENIDA,8,-58.47305463,-34.68550712,Peaton,Pasajeros,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PEATON,MASCULINO,78,2016-04-19,1,9,2016,4,19,2016,4,19,martes,martes
2016-0051,1,2016-04-20,04:00:00,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,4,-58.40623949,-34.65076549,Moto,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,36,2016-04-20,1,4,2016,4,20,2016,4,20,miÃ©rcoles,miÃ©rcoles
2016-0053,1,2016-04-22,09:30:00,AV TRIUNVIRATO Y AV OLAZABAL,AVENIDA,12,-58.4842918,-34.57558053,Peaton,Pasajeros,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",PEATON,MASCULINO,38,2016-04-22,1,9,2016,4,22,2016,4,22,viernes,viernes
2016-0054,1,2016-04-23,21:00:00,AU LUIS DELLEPIANE Y AV GRAL PAZ,AUTOPISTA,8,-58.48695354,-34.68795245,Moto,Moto,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,30,2016-04-25,1,21,2016,4,23,2016,4,25,sÃ¡bado,lunes
2016-0055,1,2016-04-25,20:30:00,RAMON CASTILLA Y AV FIGUEROA ALCORTA,AVENIDA,14,-58.40021959,-34.57964781,Peaton,Cargas,['Palermo'],PEATON,MASCULINO,79,2016-04-28,1,20,2016,4,25,2016,4,28,lunes,jueves
2016-0056,1,2016-04-26,04:45:00,AV LUIS MARIA CAMPOS 30,AVENIDA,14,-58.42957885,-34.57660058,Moto,Objeto Fijo,['Palermo'],CONDUCTOR,MASCULINO,26,2016-04-26,1,4,2016,4,26,2016,4,26,martes,martes
2016-0058,1,2016-05-04,14:00:00,LIMA 1471,CALLE,1,-58.38247542,-34.62556293,Peaton,Moto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,FEMENINO,57,2016-05-08,1,14,2016,5,4,2016,5,8,miÃ©rcoles,domingo
2016-0059,1,2016-05-08,16:30:00,PASAJE CIUDADELA Y LIMA OESTE,CALLE,1,-58.38222219,-34.62728101,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,37,2016-05-26,1,16,2016,5,8,2016,5,26,domingo,jueves
2016-0064,1,2016-05-14,18:11:00,AV JUAN B JUSTO Y AV CARRASCO,AVENIDA,10,-58.49485242,-34.62953445,Peaton,Pasajeros,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",PEATON,MASCULINO,20,2016-05-14,1,18,2016,5,14,2016,5,14,sÃ¡bado,sÃ¡bado
2016-0065,1,2016-05-20,14:40:00,AV GAONA Y ESPINOSA,AVENIDA,6,-58.45227946,-34.61068024,Peaton,Auto,['Caballito'],PEATON,MASCULINO,20,2016-05-20,1,14,2016,5,20,2016,5,20,viernes,viernes
2016-0067,1,2016-05-21,17:00:00,AV LISANDRO DE LA TORRE Y SARAZA,AVENIDA,8,-58.48455411,-34.6751276,Moto,Pasajeros,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PASAJERO_ACOMPAÑANTE,FEMENINO,30,2016-05-21,1,17,2016,5,21,2016,5,21,sÃ¡bado,sÃ¡bado
2016-0068,1,2016-05-22,22:00:00,AV FIGUEROA ALCORTA Y AV PUEYRREDON,AVENIDA,2,-58.39056593,-34.58418569,Moto,Pasajeros,['Recoleta'],CONDUCTOR,MASCULINO,58,2016-05-22,1,22,2016,5,22,2016,5,22,domingo,domingo
2016-0069,1,2016-05-23,03:30:00,AV ENTRE RIOS Y PASAJE FILIBERTO,AVENIDA,3,-58.39118948,-34.62704273,Auto,Cargas,"['Balvanera', 'San Cristóbal']",CONDUCTOR,MASCULINO,30,2016-05-23,1,3,2016,5,23,2016,5,23,lunes,lunes
2016-0073,1,2016-06-11,15:00:00,MAGARIÑOS CERVANTES 3900,CALLE,10,-58.49021952,-34.62025108,Moto,Cargas,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",CONDUCTOR,MASCULINO,23,2016-06-11,1,15,2016,6,11,2016,6,11,sÃ¡bado,sÃ¡bado
2016-0074,1,2016-06-12,06:40:00,AV GRAL PAZ Y RODOLFO SCAPINO,AVENIDA,8,-58.49896559,-34.67732118,Auto,Auto,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,60,2016-06-12,1,6,2016,6,12,2016,6,12,domingo,domingo
2016-0075,1,2016-06-12,23:13:00,AUTOPISTA DELLEPIANE LUIS TTE GRAL Y MIRALLA,AUTOPISTA,8,-58.47461076,-34.66874679,Peaton,Auto,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PEATON,MASCULINO,42,2016-06-12,1,23,2016,6,12,2016,6,12,domingo,domingo
2016-0076,1,2016-06-13,16:20:00,AV SAN MARTIN Y CAMARONES,AVENIDA,15,-58.46210891,-34.60356211,Peaton,Pasajeros,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PEATON,FEMENINO,53,2016-06-13,1,16,2016,6,13,2016,6,13,lunes,lunes
2016-0077,1,2016-06-13,21:52:00,TTEG JUAN D PERON Y AVDA LEANDRO N ALEM,AVENIDA,1,-58.3702777,-34.60536123,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,FEMENINO,42,2016-06-13,1,21,2016,6,13,2016,6,13,lunes,lunes
2016-0078,1,2016-06-13,23:01:00,AV BELGRANO Y AV JUJUY,AVENIDA,3,-58.40491455,-34.6146383,Moto,Moto,"['Balvanera', 'San Cristóbal']",CONDUCTOR,MASCULINO,30,2016-06-13,1,23,2016,6,13,2016,6,13,lunes,lunes
2016-0079,1,2016-06-16,17:13:00,AV DEL LIBERTADOR Y AV GUILLERMO UDAONDO,AVENIDA,13,-58.45504154,-34.54864492,Auto,Auto,"['Núñez', 'Belgrano', 'Colegiales']",CONDUCTOR,FEMENINO,51,2016-06-16,1,17,2016,6,16,2016,6,16,jueves,jueves
2016-0080,1,2016-06-18,06:42:00,AV GRAL PAZ Y AV RIVADAVIA,AVENIDA,9,-58.52927982,-34.63931752,Auto,Sd,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,60,2016-06-18,1,6,2016,6,18,2016,6,18,sÃ¡bado,sÃ¡bado
2016-0081,1,2016-06-22,07:42:00,AV CRISOLOGO LARRALDE Y MACHAIN,AVENIDA,12,-58.4872106,-34.55904606,Moto,Auto,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",CONDUCTOR,MASCULINO,40,2016-06-22,1,7,2016,6,22,2016,6,22,miÃ©rcoles,miÃ©rcoles
2016-0082,1,2016-06-27,18:24:00,AV LA PLATA 2384,AVENIDA,4,-58.42273092,-34.64228803,Peaton,Auto,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,MASCULINO,87,2016-07-05,1,18,2016,6,27,2016,7,5,lunes,martes
2016-0083,1,2016-06-28,20:46:00,AV JUAN B ALBERDI Y PUAN,AVENIDA,6,-58.44788671,-34.62539009,Peaton,Moto,['Caballito'],PEATON,FEMENINO,76,2016-06-29,1,20,2016,6,28,2016,6,29,martes,miÃ©rcoles
2016-0084,1,2016-06-29,22:00:00,CARLOS PELLEGRINI Y TUCUMAN,CALLE,1,-58.38110563,-34.60135531,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,57,2016-07-08,1,22,2016,6,29,2016,7,8,miÃ©rcoles,viernes
2016-0085,1,2016-06-29,22:00:00,AVDA ITE FRANCISCO RABANAL & AVDA EREZCANO,AVENIDA,4,-58.42378834,-34.657341,Moto,Otro,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",SD,MASCULINO,42,2016-06-29,1,22,2016,6,29,2016,6,29,miÃ©rcoles,miÃ©rcoles
2016-0086,1,2016-06-30,16:10:00,AV OLIVERA Y RAMON FALCON,AVENIDA,10,-58.48727942,-34.63652467,Peaton,Pasajeros,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",PEATON,MASCULINO,75,2016-07-01,1,16,2016,6,30,2016,7,1,jueves,viernes
2016-0087,1,2016-07-02,00:10:00,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI Y AV CASEROS,AUTOPISTA,1,-58.37864583,-34.62907067,Moto,Objeto Fijo,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,23,2016-07-03,2,0,2016,7,2,2016,7,3,sÃ¡bado,domingo
2016-0088,1,2016-07-11,15:30:00,CERETTI Y NUÑEZ,CALLE,12,-58.5015175,-34.56767549,Peaton,Auto,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",PEATON,FEMENINO,70,2016-07-14,2,15,2016,7,11,2016,7,14,lunes,jueves
2016-0089,1,2016-07-14,06:40:00,AV LUGONES Y LA PAMPA,AUTOPISTA,13,-58.43233425,-34.55185825,Peaton,Auto,"['Núñez', 'Belgrano', 'Colegiales']",PEATON,MASCULINO,35,2016-07-14,2,6,2016,7,14,2016,7,14,jueves,jueves
2016-0090,1,2016-07-14,22:00:00,JERONIMO SALGUERO Y AV RIVADAVIA,AVENIDA,5,-58.41971993,-34.6111224,Peaton,Pasajeros,"['Almagro', 'Boedo']",PEATON,MASCULINO,60,2016-07-15,2,22,2016,7,14,2016,7,15,jueves,viernes
2016-0092,1,2016-07-15,11:00:00,AV GRAL PAZ Y AV LIBERTADOR ,AVENIDA,13,-58.46743471,-34.53476874,Moto,Cargas,"['Núñez', 'Belgrano', 'Colegiales']",CONDUCTOR,MASCULINO,24,2016-07-15,2,11,2016,7,15,2016,7,15,viernes,viernes
2016-0093,1,2016-07-17,03:30:00,AV JUAN B ALBERDI Y EMILIO MITRE,AVENIDA,6,-58.44362126,-34.62301748,Auto,Auto,['Caballito'],CONDUCTOR,MASCULINO,35,2016-07-19,2,3,2016,7,17,2016,7,19,domingo,martes
2016-0095,1,2016-07-23,06:12:00,MERCEDES Y AV GRAL MOSCONI,AVENIDA,11,-58.51713095,-34.59546519,Moto,Auto,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,29,2016-07-23,2,6,2016,7,23,2016,7,23,sÃ¡bado,sÃ¡bado
2016-0096,1,2016-07-25,07:00:00,"AUTOPISTA DELLEPIANE LUIS TTE. GRAL. KM. 2,3",AUTOPISTA,8,-58.47433193007387,-34.66684950051973,Moto,Cargas,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,42,2016-07-25,2,7,2016,7,25,2016,7,25,lunes,lunes
2016-0097,1,2016-07-26,18:45:00,SOLIS Y MEXICO,CALLE,1,-58.39038605,-34.6156281,Peaton,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,80,2016-08-12,2,18,2016,7,26,2016,8,12,martes,viernes
2016-0098,1,2016-07-27,16:08:00,AV SAN JUAN Y ALBERTI,AVENIDA,3,-58.40042405,-34.62356174,Moto,Cargas,"['Balvanera', 'San Cristóbal']",CONDUCTOR,FEMENINO,43,2016-07-27,2,16,2016,7,27,2016,7,27,miÃ©rcoles,miÃ©rcoles
2016-0099,1,2016-07-29,16:00:00,AV GRAL MOSCONI Y AV GRAL PAZ,AVENIDA,11,-58.52340614,-34.59798754,Cargas,Cargas,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,45,2016-07-29,2,16,2016,7,29,2016,7,29,viernes,viernes
2016-0100,1,2016-08-03,23:27:00,AV GRAL PAZ  Y DONADO,AVENIDA,12,-58.49491054,-34.54795581,Moto,Objeto Fijo,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",CONDUCTOR,MASCULINO,57,2016-08-03,2,23,2016,8,3,2016,8,3,miÃ©rcoles,miÃ©rcoles
2016-0101,1,2016-08-07,19:42:00,AV GRAL PAZ Y JORGE CHAVEZ,AVENIDA,9,-58.52932872,-34.65014993,Sd,Sd,"['Liniers', 'Mataderos', 'Parque Avellaneda']",SD,MASCULINO,67,2016-08-07,2,19,2016,8,7,2016,8,7,domingo,domingo
2016-0102,1,2016-08-10,23:37:00,AV EVA PERON Y JOSE LEON SUAREZ,AVENIDA,9,-58.50011639,-34.67316502,Moto,Cargas,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,29,2016-08-10,2,23,2016,8,10,2016,8,10,miÃ©rcoles,miÃ©rcoles
2016-0104,1,2016-08-14,21:15:00,ZINNY Y AV SANTIAGO DE COMPOSTELA,AVENIDA,9,-58.46635001,-34.65624369,Moto,Pasajeros,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,21,2016-08-15,2,21,2016,8,14,2016,8,15,domingo,lunes
2016-0105,1,2016-08-17,00:05:00,AV FEDERICO LACROZE Y FRAGA,AVENIDA,15,-58.45343236,-34.58435809,Peaton,Pasajeros,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PEATON,MASCULINO,19,2016-08-26,2,0,2016,8,17,2016,8,26,miÃ©rcoles,viernes
2016-0106,1,2016-08-19,21:02:00,CARLOS PELLEGRINI Y AV DEL LIBERTADOR,AVENIDA,1,-58.38090932,-34.58927731,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,38,2016-08-19,2,21,2016,8,19,2016,8,19,viernes,viernes
2016-0107,1,2016-08-20,08:22:00,AUTOPISTA 9 DE JULIO SUR ALT AV MENDOZA,AUTOPISTA,4,-58.37157668,-34.65429986,Moto,Auto,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,21,2016-08-20,2,8,2016,8,20,2016,8,20,sÃ¡bado,sÃ¡bado
2016-0109,1,2016-08-24,05:45:00,AUTOPISTA PERITO MORENO Y BARRAGAN,AUTOPISTA,9,-58.52280139,-34.63659934,Auto,Objeto Fijo,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,FEMENINO,53,2016-08-24,2,5,2016,8,24,2016,8,24,miÃ©rcoles,miÃ©rcoles
